index,Unnamed: 0,id,carpark_id,max_carpark_full,current_carpark_full_total,calculated
89734,89734,2023-05-27T12:00:00-51,51,87,17,2023-05-27 12:00:00
89739,89739,2023-07-06T15:00:00-51,51,83,11,2023-07-06 15:00:00
89746,89746,2023-04-14T22:00:00-61,61,313,15,2023-04-14 22:00:00
89748,89748,2023-10-03T12:00:00-61,61,313,5,2023-10-03 12:00:00
89762,89762,2023-02-15T08:00:00-51,51,87,77,2023-02-15 08:00:00
89769,89769,2023-05-03T01:00:00-61,61,313,0,2023-05-03 01:00:00
89781,89781,2023-03-04T15:00:00-51,51,87,4,2023-03-04 15:00:00
89787,89787,2023-08-26T11:00:00-71,71,469,25,2023-08-26 11:00:00
89793,89793,2023-02-28T23:00:00-71,71,469,0,2023-02-28 23:00:00
89797,89797,2023-09-20T22:00:00-61,61,313,8,2023-09-20 22:00:00
89802,89802,2023-07-06T20:00:00-51,51,83,0,2023-07-06 20:00:00
89807,89807,2023-08-10T08:00:00-71,71,469,146,2023-08-10 08:00:00
89812,89812,2023-07-07T20:00:00-51,51,83,1,2023-07-07 20:00:00
89823,89823,2023-04-11T01:00:00-61,61,313,12,2023-04-11 01:00:00
89835,89835,2023-04-10T04:00:00-61,61,313,4,2023-04-10 04:00:00
89836,89836,2023-08-27T04:00:00-51,51,83,0,2023-08-27 04:00:00
89837,89837,2023-02-11T16:00:00-71,71,408,2,2023-02-11 16:00:00
89842,89842,2023-06-01T05:00:00-61,61,313,115,2023-06-01 05:00:00
89849,89849,2023-06-23T09:00:00-51,51,83,62,2023-06-23 09:00:00
89850,89850,2023-10-02T03:00:00-71,71,469,16,2023-10-02 03:00:00
89859,89859,2023-02-12T07:00:00-61,61,313,1,2023-02-12 07:00:00
89869,89869,2023-06-03T09:00:00-61,61,313,95,2023-06-03 09:00:00
89874,89874,2023-02-05T21:00:00-71,71,408,79,2023-02-05 21:00:00
89877,89877,2023-09-22T05:00:00-51,51,83,6,2023-09-22 05:00:00
89888,89888,2023-02-24T15:00:00-61,61,313,49,2023-02-24 15:00:00
89894,89894,2023-06-09T19:00:00-51,51,83,0,2023-06-09 19:00:00
89896,89896,2023-03-12T05:00:00-71,71,469,8,2023-03-12 05:00:00
89903,89903,2023-04-17T01:00:00-71,71,469,3,2023-04-17 01:00:00
89910,89910,2023-09-06T05:00:00-71,71,469,55,2023-09-06 05:00:00
89912,89912,2023-05-18T01:00:00-61,61,313,0,2023-05-18 01:00:00
89923,89923,2023-08-21T04:00:00-51,51,83,2,2023-08-21 04:00:00
89933,89933,2023-07-22T15:00:00-71,71,469,19,2023-07-22 15:00:00
89939,89939,2023-08-07T14:00:00-71,71,469,101,2023-08-07 14:00:00
89942,89942,2023-02-05T02:00:00-51,51,87,3,2023-02-05 02:00:00
89945,89945,2023-06-10T18:00:00-61,61,313,2,2023-06-10 18:00:00
89947,89947,2023-03-19T11:00:00-51,51,87,2,2023-03-19 11:00:00
89956,89956,2023-04-24T15:00:00-71,71,469,62,2023-04-24 15:00:00
89957,89957,2023-05-27T11:00:00-71,71,469,22,2023-05-27 11:00:00
89959,89959,2023-04-07T11:00:00-61,61,313,2,2023-04-07 11:00:00
89969,89969,2023-04-21T17:00:00-51,51,87,0,2023-04-21 17:00:00
89978,89978,2023-05-05T12:00:00-51,51,87,65,2023-05-05 12:00:00
89980,89980,2023-06-17T00:00:00-51,51,83,0,2023-06-17 00:00:00
89982,89982,2023-07-05T08:00:00-51,51,83,80,2023-07-05 08:00:00
89985,89985,2023-05-28T14:00:00-51,51,87,2,2023-05-28 14:00:00
89999,89999,2023-05-23T20:00:00-51,51,87,3,2023-05-23 20:00:00
90002,90002,2023-02-24T13:00:00-51,51,87,47,2023-02-24 13:00:00
90009,90009,2023-04-05T19:00:00-61,61,313,8,2023-04-05 19:00:00
90026,90026,2023-09-22T06:00:00-71,71,469,165,2023-09-22 06:00:00
90028,90028,2023-08-05T18:00:00-51,51,83,6,2023-08-05 18:00:00
90038,90038,2023-04-10T12:00:00-61,61,313,6,2023-04-10 12:00:00
90042,90042,2023-09-10T08:00:00-61,61,313,4,2023-09-10 08:00:00
90048,90048,2023-09-09T10:00:00-61,61,313,57,2023-09-09 10:00:00
90059,90059,2023-07-19T17:00:00-71,71,469,18,2023-07-19 17:00:00
90071,90071,2023-06-27T05:00:00-71,71,469,57,2023-06-27 05:00:00
90074,90074,2023-09-26T08:00:00-61,61,313,96,2023-09-26 08:00:00
90086,90086,2023-05-12T10:00:00-51,51,87,77,2023-05-12 10:00:00
90087,90087,2023-05-26T11:00:00-61,61,313,101,2023-05-26 11:00:00
90096,90096,2023-07-13T06:00:00-51,51,83,21,2023-07-13 06:00:00
90105,90105,2023-05-23T16:00:00-71,71,469,82,2023-05-23 16:00:00
90115,90115,2023-04-25T09:00:00-71,71,469,359,2023-04-25 09:00:00
90120,90120,2023-08-03T13:00:00-61,61,313,42,2023-08-03 13:00:00
90123,90123,2023-03-13T11:00:00-61,61,313,94,2023-03-13 11:00:00
90127,90127,2023-05-08T21:00:00-71,71,469,15,2023-05-08 21:00:00
90129,90129,2023-03-08T21:00:00-71,71,469,52,2023-03-08 21:00:00
90141,90141,2023-08-15T08:00:00-71,71,469,110,2023-08-15 08:00:00
90147,90147,2023-09-11T11:00:00-61,61,313,103,2023-09-11 11:00:00
90156,90156,2023-05-22T18:00:00-61,61,313,35,2023-05-22 18:00:00
90159,90159,2023-06-22T03:00:00-51,51,83,0,2023-06-22 03:00:00
90170,90170,2023-08-02T13:00:00-71,71,469,147,2023-08-02 13:00:00
90175,90175,2023-10-05T06:00:00-51,51,83,50,2023-10-05 06:00:00
90179,90179,2023-09-05T19:00:00-71,71,469,14,2023-09-05 19:00:00
90183,90183,2023-05-07T18:00:00-71,71,469,13,2023-05-07 18:00:00
90189,90189,2023-04-02T07:00:00-61,61,313,1,2023-04-02 07:00:00
90195,90195,2023-02-13T15:00:00-61,61,313,98,2023-02-13 15:00:00
90203,90203,2023-09-25T01:00:00-51,51,83,0,2023-09-25 01:00:00
90210,90210,2023-08-23T20:00:00-61,61,313,22,2023-08-23 20:00:00
90212,90212,2023-04-23T01:00:00-51,51,87,0,2023-04-23 01:00:00
90214,90214,2023-05-15T04:00:00-61,61,313,3,2023-05-15 04:00:00
90222,90222,2023-05-23T15:00:00-61,61,313,72,2023-05-23 15:00:00
90224,90224,2023-02-26T13:00:00-71,71,469,11,2023-02-26 13:00:00
90233,90233,2023-09-28T12:00:00-51,51,83,63,2023-09-28 12:00:00
90247,90247,2023-05-04T02:00:00-51,51,87,4,2023-05-04 02:00:00
90256,90256,2023-03-16T02:00:00-61,61,313,30,2023-03-16 02:00:00
90261,90261,2023-08-08T10:00:00-71,71,469,257,2023-08-08 10:00:00
90262,90262,2023-05-22T09:00:00-61,61,313,154,2023-05-22 09:00:00
90271,90271,2023-10-01T09:00:00-71,71,469,13,2023-10-01 09:00:00
90273,90273,2023-08-03T11:00:00-51,51,83,50,2023-08-03 11:00:00
90284,90284,2023-09-17T05:00:00-71,71,469,17,2023-09-17 05:00:00
90286,90286,2023-02-25T01:00:00-51,51,87,3,2023-02-25 01:00:00
90303,90303,2023-06-04T03:00:00-51,51,83,0,2023-06-04 03:00:00
90305,90305,2023-05-15T19:00:00-61,61,313,20,2023-05-15 19:00:00
90306,90306,2023-06-02T10:00:00-51,51,83,48,2023-06-02 10:00:00
90307,90307,2023-04-27T00:00:00-51,51,87,0,2023-04-27 00:00:00
90318,90318,2023-05-21T07:00:00-71,71,469,29,2023-05-21 07:00:00
90321,90321,2023-03-12T10:00:00-51,51,87,3,2023-03-12 10:00:00
90323,90323,2023-04-10T03:00:00-71,71,469,2,2023-04-10 03:00:00
90324,90324,2023-05-09T17:00:00-51,51,87,20,2023-05-09 17:00:00
90332,90332,2023-05-14T16:00:00-51,51,87,3,2023-05-14 16:00:00
90351,90351,2023-05-30T13:00:00-71,71,469,105,2023-05-30 13:00:00
90353,90353,2023-03-07T21:00:00-61,61,313,15,2023-03-07 21:00:00
90356,90356,2023-07-08T00:00:00-61,61,313,20,2023-07-08 00:00:00
90357,90357,2023-04-20T08:00:00-71,71,469,351,2023-04-20 08:00:00
90361,90361,2023-05-21T09:00:00-61,61,313,1,2023-05-21 09:00:00
90364,90364,2023-08-08T04:00:00-61,61,313,16,2023-08-08 04:00:00
90368,90368,2023-05-22T12:00:00-71,71,469,194,2023-05-22 12:00:00
90372,90372,2023-02-09T02:00:00-61,61,313,18,2023-02-09 02:00:00
90376,90376,2023-02-17T00:00:00-61,61,313,28,2023-02-17 00:00:00
90382,90382,2023-09-25T16:00:00-61,61,313,16,2023-09-25 16:00:00
90385,90385,2023-03-03T21:00:00-61,61,313,20,2023-03-03 21:00:00
90393,90393,2023-03-05T17:00:00-61,61,313,25,2023-03-05 17:00:00
90404,90404,2023-04-14T02:00:00-51,51,87,0,2023-04-14 02:00:00
90409,90409,2023-10-09T09:00:00-71,71,469,285,2023-10-09 09:00:00
90422,90422,2023-09-16T18:00:00-61,61,313,14,2023-09-16 18:00:00
90426,90426,2023-06-16T01:00:00-61,61,313,30,2023-06-16 01:00:00
90431,90431,2023-09-24T02:00:00-51,51,83,0,2023-09-24 02:00:00
90432,90432,2023-03-10T12:00:00-71,71,469,119,2023-03-10 12:00:00
90436,90436,2023-02-11T09:00:00-61,61,313,73,2023-02-11 09:00:00
90437,90437,2023-08-15T06:00:00-61,61,313,10,2023-08-15 06:00:00
90442,90442,2023-03-07T13:00:00-71,71,469,260,2023-03-07 13:00:00
90445,90445,2023-06-03T05:00:00-71,71,469,91,2023-06-03 05:00:00
90446,90446,2023-08-21T01:00:00-71,71,469,2,2023-08-21 01:00:00
90471,90471,2023-05-17T23:00:00-51,51,87,0,2023-05-17 23:00:00
90474,90474,2023-09-05T20:00:00-61,61,313,17,2023-09-05 20:00:00
90502,90502,2023-08-26T12:00:00-61,61,313,16,2023-08-26 12:00:00
90512,90512,2023-07-20T14:00:00-51,51,83,28,2023-07-20 14:00:00
90514,90514,2023-08-16T06:00:00-51,51,83,11,2023-08-16 06:00:00
90515,90515,2023-04-07T09:00:00-71,71,469,0,2023-04-07 09:00:00
90519,90519,2023-08-15T10:00:00-71,71,469,115,2023-08-15 10:00:00
90544,90544,2023-05-08T03:00:00-61,61,313,5,2023-05-08 03:00:00
90548,90548,2023-08-18T10:00:00-51,51,83,25,2023-08-18 10:00:00
90550,90550,2023-07-02T15:00:00-51,51,83,2,2023-07-02 15:00:00
90554,90554,2023-02-02T15:00:00-61,61,313,153,2023-02-02 15:00:00
90564,90564,2023-09-23T16:00:00-61,61,313,4,2023-09-23 16:00:00
90572,90572,2023-09-25T10:00:00-51,51,83,61,2023-09-25 10:00:00
90584,90584,2023-03-02T21:00:00-51,51,87,0,2023-03-02 21:00:00
90588,90588,2023-04-18T15:00:00-51,51,87,26,2023-04-18 15:00:00
90598,90598,2023-02-27T04:00:00-71,71,469,9,2023-02-27 04:00:00
90600,90600,2023-07-28T15:00:00-51,51,83,0,2023-07-28 15:00:00
90602,90602,2023-08-26T15:00:00-71,71,469,24,2023-08-26 15:00:00
90606,90606,2023-08-27T16:00:00-51,51,83,0,2023-08-27 16:00:00
90607,90607,2023-09-25T07:00:00-71,71,469,282,2023-09-25 07:00:00
90608,90608,2023-02-12T02:00:00-71,71,408,0,2023-02-12 02:00:00
90612,90612,2023-04-01T11:00:00-51,51,87,10,2023-04-01 11:00:00
90622,90622,2023-06-04T02:00:00-61,61,313,91,2023-06-04 02:00:00
90642,90642,2023-09-05T07:00:00-71,71,469,265,2023-09-05 07:00:00
90645,90645,2023-03-01T06:00:00-51,51,87,4,2023-03-01 06:00:00
90648,90648,2023-02-02T02:00:00-51,51,87,1,2023-02-02 02:00:00
90649,90649,2023-03-06T02:00:00-51,51,87,0,2023-03-06 02:00:00
90651,90651,2023-02-15T02:00:00-51,51,87,1,2023-02-15 02:00:00
90659,90659,2023-04-06T15:00:00-51,51,87,8,2023-04-06 15:00:00
90662,90662,2023-06-18T20:00:00-61,61,313,14,2023-06-18 20:00:00
90665,90665,2023-09-19T12:00:00-61,61,313,67,2023-09-19 12:00:00
90670,90670,2023-04-21T07:00:00-51,51,87,87,2023-04-21 07:00:00
90673,90673,2023-06-17T07:00:00-71,71,469,114,2023-06-17 07:00:00
90675,90675,2023-09-17T14:00:00-51,51,83,8,2023-09-17 14:00:00
90678,90678,2023-07-31T01:00:00-71,71,469,4,2023-07-31 01:00:00
90682,90682,2023-02-18T00:00:00-71,71,408,7,2023-02-18 00:00:00
90683,90683,2023-06-25T06:00:00-71,71,469,21,2023-06-25 06:00:00
90686,90686,2023-02-25T09:00:00-71,71,469,25,2023-02-25 09:00:00
90691,90691,2023-07-09T04:00:00-71,71,469,19,2023-07-09 04:00:00
90701,90701,2023-07-11T18:00:00-51,51,83,1,2023-07-11 18:00:00
90712,90712,2023-05-23T07:00:00-51,51,87,87,2023-05-23 07:00:00
90718,90718,2023-05-01T08:00:00-61,61,313,1,2023-05-01 08:00:00
90734,90734,2023-08-25T01:00:00-71,71,469,11,2023-08-25 01:00:00
90738,90738,2023-05-02T22:00:00-71,71,469,8,2023-05-02 22:00:00
90743,90743,2023-10-02T17:00:00-51,51,83,0,2023-10-02 17:00:00
90747,90747,2023-07-31T21:00:00-61,61,313,35,2023-07-31 21:00:00
90750,90750,2023-09-16T11:00:00-51,51,83,3,2023-09-16 11:00:00
90751,90751,2023-04-06T06:00:00-61,61,313,38,2023-04-06 06:00:00
90753,90753,2023-09-06T20:00:00-71,71,469,16,2023-09-06 20:00:00
90754,90754,2023-04-12T18:00:00-51,51,87,1,2023-04-12 18:00:00
90755,90755,2023-06-14T21:00:00-51,51,83,0,2023-06-14 21:00:00
90757,90757,2023-09-10T08:00:00-51,51,83,3,2023-09-10 08:00:00
90773,90773,2023-05-07T23:00:00-51,51,87,0,2023-05-07 23:00:00
90774,90774,2023-08-17T17:00:00-51,51,83,0,2023-08-17 17:00:00
90776,90776,2023-04-25T15:00:00-51,51,87,22,2023-04-25 15:00:00
90778,90778,2023-04-16T03:00:00-51,51,87,1,2023-04-16 03:00:00
90788,90788,2023-02-01T07:00:00-71,71,408,183,2023-02-01 07:00:00
90789,90789,2023-08-12T17:00:00-61,61,313,1,2023-08-12 17:00:00
90791,90791,2023-05-07T08:00:00-51,51,87,0,2023-05-07 08:00:00
90792,90792,2023-08-07T13:00:00-51,51,83,43,2023-08-07 13:00:00
90793,90793,2023-05-24T05:00:00-61,61,313,11,2023-05-24 05:00:00
90800,90800,2023-05-12T22:00:00-61,61,313,0,2023-05-12 22:00:00
90810,90810,2023-07-18T05:00:00-51,51,83,3,2023-07-18 05:00:00
90813,90813,2023-02-02T18:00:00-61,61,313,31,2023-02-02 18:00:00
90814,90814,2023-05-12T03:00:00-71,71,469,47,2023-05-12 03:00:00
90818,90818,2023-09-19T12:00:00-51,51,83,58,2023-09-19 12:00:00
90825,90825,2023-02-04T03:00:00-71,71,408,80,2023-02-04 03:00:00
90833,90833,2023-08-02T22:00:00-71,71,469,20,2023-08-02 22:00:00
90844,90844,2023-05-28T23:00:00-51,51,87,1,2023-05-28 23:00:00
90846,90846,2023-07-24T02:00:00-61,61,313,33,2023-07-24 02:00:00
90859,90859,2023-07-29T03:00:00-51,51,83,0,2023-07-29 03:00:00
90860,90860,2023-06-26T00:00:00-61,61,313,11,2023-06-26 00:00:00
90864,90864,2023-04-01T05:00:00-61,61,313,7,2023-04-01 05:00:00
90869,90869,2023-05-20T07:00:00-71,71,469,29,2023-05-20 07:00:00
90879,90879,2023-09-28T09:00:00-51,51,83,75,2023-09-28 09:00:00
90880,90880,2023-03-31T01:00:00-61,61,313,25,2023-03-31 01:00:00
90884,90884,2023-07-12T03:00:00-61,61,313,12,2023-07-12 03:00:00
90885,90885,2023-07-16T08:00:00-71,71,469,10,2023-07-16 08:00:00
90895,90895,2023-08-12T07:00:00-51,51,83,2,2023-08-12 07:00:00
90897,90897,2023-08-27T22:00:00-61,61,313,17,2023-08-27 22:00:00
90900,90900,2023-08-05T10:00:00-61,61,313,12,2023-08-05 10:00:00
90915,90915,2023-07-17T00:00:00-71,71,469,10,2023-07-17 00:00:00
90921,90921,2023-09-18T18:00:00-61,61,313,41,2023-09-18 18:00:00
90925,90925,2023-05-27T14:00:00-51,51,87,7,2023-05-27 14:00:00
90930,90930,2023-06-17T00:00:00-71,71,469,7,2023-06-17 00:00:00
90935,90935,2023-08-14T06:00:00-61,61,313,15,2023-08-14 06:00:00
90953,90953,2023-05-26T09:00:00-51,51,87,81,2023-05-26 09:00:00
90954,90954,2023-09-01T00:00:00-51,51,83,0,2023-09-01 00:00:00
90958,90958,2023-09-21T15:00:00-51,51,83,12,2023-09-21 15:00:00
90962,90962,2023-09-23T01:00:00-71,71,469,22,2023-09-23 01:00:00
90963,90963,2023-07-03T07:00:00-71,71,469,232,2023-07-03 07:00:00
90987,90987,2023-06-17T04:00:00-71,71,469,6,2023-06-17 04:00:00
91003,91003,2023-05-13T17:00:00-71,71,469,31,2023-05-13 17:00:00
91009,91009,2023-07-07T08:00:00-61,61,313,184,2023-07-07 08:00:00
91020,91020,2023-03-17T16:00:00-61,61,313,52,2023-03-17 16:00:00
91031,91031,2023-07-17T22:00:00-51,51,83,0,2023-07-17 22:00:00
91035,91035,2023-06-06T17:00:00-61,61,313,15,2023-06-06 17:00:00
91036,91036,2023-08-25T15:00:00-71,71,469,22,2023-08-25 15:00:00
91037,91037,2023-09-16T12:00:00-71,71,469,71,2023-09-16 12:00:00
91042,91042,2023-02-16T04:00:00-61,61,313,27,2023-02-16 04:00:00
91045,91045,2023-02-23T06:00:00-71,71,469,45,2023-02-23 06:00:00
91049,91049,2023-10-09T20:00:00-61,61,313,0,2023-10-09 20:00:00
91059,91059,2023-07-02T13:00:00-71,71,469,8,2023-07-02 13:00:00
91064,91064,2023-05-01T13:00:00-61,61,313,1,2023-05-01 13:00:00
91071,91071,2023-01-31T15:00:00-71,71,408,64,2023-01-31 15:00:00
91088,91088,2023-04-07T00:00:00-51,51,87,0,2023-04-07 00:00:00
91091,91091,2023-10-09T21:00:00-61,61,313,0,2023-10-09 21:00:00
91102,91102,2023-03-06T22:00:00-51,51,87,0,2023-03-06 22:00:00
91104,91104,2023-08-25T14:00:00-61,61,313,22,2023-08-25 14:00:00
91106,91106,2023-08-10T10:00:00-61,61,313,44,2023-08-10 10:00:00
91124,91124,2023-06-22T20:00:00-71,71,469,17,2023-06-22 20:00:00
91125,91125,2023-05-18T20:00:00-51,51,87,4,2023-05-18 20:00:00
91126,91126,2023-03-17T14:00:00-61,61,313,87,2023-03-17 14:00:00
91128,91128,2023-04-05T19:00:00-71,71,469,2,2023-04-05 19:00:00
91129,91129,2023-07-08T17:00:00-61,61,313,19,2023-07-08 17:00:00
91132,91132,2023-09-19T23:00:00-51,51,83,0,2023-09-19 23:00:00
91135,91135,2023-06-07T10:00:00-71,71,469,152,2023-06-07 10:00:00
91144,91144,2023-04-09T19:00:00-61,61,313,7,2023-04-09 19:00:00
91167,91167,2023-06-05T04:00:00-71,71,469,102,2023-06-05 04:00:00
91171,91171,2023-02-09T21:00:00-71,71,408,0,2023-02-09 21:00:00
91182,91182,2023-02-15T07:00:00-61,61,313,60,2023-02-15 07:00:00
91183,91183,2023-03-13T00:00:00-61,61,313,11,2023-03-13 00:00:00
91187,91187,2023-09-01T12:00:00-71,71,469,65,2023-09-01 12:00:00
91192,91192,2023-06-04T21:00:00-51,51,83,1,2023-06-04 21:00:00
91210,91210,2023-02-02T03:00:00-71,71,408,0,2023-02-02 03:00:00
91224,91224,2023-07-19T06:00:00-61,61,313,103,2023-07-19 06:00:00
91227,91227,2023-07-26T17:00:00-51,51,83,0,2023-07-26 17:00:00
91235,91235,2023-07-14T05:00:00-51,51,83,0,2023-07-14 05:00:00
91237,91237,2023-08-11T02:00:00-71,71,469,17,2023-08-11 02:00:00
91241,91241,2023-04-12T14:00:00-61,61,313,97,2023-04-12 14:00:00
91243,91243,2023-07-06T00:00:00-51,51,83,0,2023-07-06 00:00:00
91251,91251,2023-04-20T00:00:00-71,71,469,0,2023-04-20 00:00:00
91252,91252,2023-03-07T12:00:00-51,51,87,74,2023-03-07 12:00:00
91259,91259,2023-08-24T10:00:00-51,51,83,24,2023-08-24 10:00:00
91263,91263,2023-09-18T00:00:00-61,61,313,10,2023-09-18 00:00:00
91264,91264,2023-04-17T15:00:00-71,71,469,74,2023-04-17 15:00:00
91268,91268,2023-07-23T00:00:00-61,61,313,24,2023-07-23 00:00:00
91272,91272,2023-07-31T07:00:00-71,71,469,166,2023-07-31 07:00:00
91277,91277,2023-04-12T23:00:00-61,61,313,6,2023-04-12 23:00:00
91279,91279,2023-04-29T02:00:00-51,51,87,1,2023-04-29 02:00:00
91282,91282,2023-07-17T08:00:00-61,61,313,134,2023-07-17 08:00:00
91304,91304,2023-02-27T01:00:00-51,51,87,4,2023-02-27 01:00:00
91309,91309,2023-02-26T06:00:00-71,71,469,7,2023-02-26 06:00:00
91310,91310,2023-06-02T12:00:00-51,51,83,44,2023-06-02 12:00:00
91312,91312,2023-06-10T08:00:00-71,71,469,6,2023-06-10 08:00:00
91314,91314,2023-04-01T06:00:00-51,51,87,2,2023-04-01 06:00:00
91315,91315,2023-09-14T17:00:00-51,51,83,2,2023-09-14 17:00:00
91333,91333,2023-02-06T16:00:00-61,61,313,91,2023-02-06 16:00:00
91336,91336,2023-04-22T17:00:00-61,61,313,4,2023-04-22 17:00:00
91345,91345,2023-10-04T12:00:00-71,71,469,255,2023-10-04 12:00:00
91348,91348,2023-04-14T02:00:00-61,61,313,8,2023-04-14 02:00:00
91351,91351,2023-07-17T14:00:00-61,61,313,90,2023-07-17 14:00:00
91370,91370,2023-05-21T01:00:00-51,51,87,1,2023-05-21 01:00:00
91373,91373,2023-07-19T18:00:00-51,51,83,0,2023-07-19 18:00:00
91378,91378,2023-03-03T05:00:00-51,51,87,1,2023-03-03 05:00:00
91386,91386,2023-09-05T10:00:00-61,61,313,94,2023-09-05 10:00:00
91390,91390,2023-02-24T06:00:00-71,71,469,42,2023-02-24 06:00:00
91397,91397,2023-02-04T09:00:00-71,71,408,168,2023-02-04 09:00:00
91398,91398,2023-06-16T22:00:00-51,51,83,0,2023-06-16 22:00:00
91401,91401,2023-05-12T18:00:00-71,71,469,130,2023-05-12 18:00:00
91409,91409,2023-09-07T17:00:00-61,61,313,10,2023-09-07 17:00:00
91422,91422,2023-03-11T11:00:00-71,71,469,100,2023-03-11 11:00:00
91424,91424,2023-09-26T16:00:00-71,71,469,46,2023-09-26 16:00:00
91430,91430,2023-02-23T15:00:00-61,61,313,59,2023-02-23 15:00:00
91445,91445,2023-03-18T21:00:00-71,71,469,11,2023-03-18 21:00:00
91447,91447,2023-06-22T18:00:00-61,61,313,18,2023-06-22 18:00:00
91449,91449,2023-07-16T07:00:00-71,71,469,10,2023-07-16 07:00:00
91452,91452,2023-04-17T00:00:00-61,61,313,14,2023-04-17 00:00:00
91465,91465,2023-09-24T01:00:00-61,61,313,0,2023-09-24 01:00:00
91473,91473,2023-08-02T04:00:00-51,51,83,0,2023-08-02 04:00:00
91475,91475,2023-10-04T06:00:00-51,51,83,43,2023-10-04 06:00:00
91478,91478,2023-09-17T11:00:00-61,61,313,10,2023-09-17 11:00:00
91480,91480,2023-07-27T08:00:00-51,51,83,51,2023-07-27 08:00:00
91482,91482,2023-03-09T01:00:00-71,71,469,52,2023-03-09 01:00:00
91486,91486,2023-04-24T21:00:00-71,71,469,2,2023-04-24 21:00:00
91505,91505,2023-04-26T17:00:00-51,51,87,8,2023-04-26 17:00:00
91507,91507,2023-09-12T17:00:00-61,61,313,1,2023-09-12 17:00:00
91510,91510,2023-07-01T15:00:00-61,61,313,8,2023-07-01 15:00:00
91516,91516,2023-03-03T00:00:00-71,71,469,6,2023-03-03 00:00:00
91525,91525,2023-05-03T23:00:00-71,71,469,8,2023-05-03 23:00:00
91534,91534,2023-05-23T23:00:00-71,71,469,39,2023-05-23 23:00:00
91542,91542,2023-02-25T10:00:00-71,71,469,29,2023-02-25 10:00:00
91548,91548,2023-08-15T07:00:00-71,71,469,180,2023-08-15 07:00:00
91554,91554,2023-04-16T16:00:00-61,61,313,14,2023-04-16 16:00:00
91569,91569,2023-04-15T16:00:00-51,51,87,0,2023-04-15 16:00:00
91570,91570,2023-04-24T13:00:00-61,61,313,122,2023-04-24 13:00:00
91572,91572,2023-04-17T13:00:00-61,61,313,201,2023-04-17 13:00:00
91575,91575,2023-09-10T02:00:00-71,71,469,17,2023-09-10 02:00:00
91577,91577,2023-04-18T12:00:00-71,71,469,364,2023-04-18 12:00:00
91579,91579,2023-05-25T03:00:00-51,51,87,0,2023-05-25 03:00:00
91580,91580,2023-05-25T09:00:00-61,61,313,185,2023-05-25 09:00:00
91581,91581,2023-05-25T10:00:00-51,51,87,76,2023-05-25 10:00:00
91582,91582,2023-02-09T11:00:00-71,71,408,165,2023-02-09 11:00:00
91589,91589,2023-03-04T21:00:00-61,61,313,12,2023-03-04 21:00:00
91604,91604,2023-07-21T07:00:00-51,51,83,59,2023-07-21 07:00:00
91612,91612,2023-08-26T08:00:00-71,71,469,25,2023-08-26 08:00:00
91619,91619,2023-06-06T14:00:00-61,61,313,76,2023-06-06 14:00:00
91625,91625,2023-10-01T04:00:00-51,51,83,5,2023-10-01 04:00:00
91627,91627,2023-04-06T20:00:00-61,61,313,0,2023-04-06 20:00:00
91632,91632,2023-08-15T13:00:00-51,51,83,29,2023-08-15 13:00:00
91633,91633,2023-10-10T15:00:00-51,51,83,28,2023-10-10 15:00:00
91636,91636,2023-04-23T09:00:00-61,61,313,2,2023-04-23 09:00:00
91642,91642,2023-07-23T13:00:00-61,61,313,27,2023-07-23 13:00:00
91645,91645,2023-05-19T10:00:00-71,71,469,66,2023-05-19 10:00:00
91647,91647,2023-07-10T10:00:00-71,71,469,227,2023-07-10 10:00:00
91648,91648,2023-03-07T23:00:00-51,51,87,0,2023-03-07 23:00:00
91653,91653,2023-08-11T02:00:00-51,51,83,0,2023-08-11 02:00:00
91657,91657,2023-08-13T08:00:00-51,51,83,0,2023-08-13 08:00:00
91660,91660,2023-05-01T12:00:00-71,71,469,18,2023-05-01 12:00:00
91665,91665,2023-08-12T14:00:00-61,61,313,7,2023-08-12 14:00:00
91678,91678,2023-08-07T22:00:00-51,51,83,5,2023-08-07 22:00:00
91683,91683,2023-04-25T21:00:00-71,71,469,13,2023-04-25 21:00:00
91684,91684,2023-08-28T07:00:00-51,51,83,39,2023-08-28 07:00:00
91692,91692,2023-07-11T16:00:00-61,61,313,62,2023-07-11 16:00:00
91693,91693,2023-03-03T00:00:00-61,61,313,17,2023-03-03 00:00:00
91694,91694,2023-04-23T12:00:00-71,71,469,11,2023-04-23 12:00:00
91695,91695,2023-03-03T13:00:00-71,71,469,139,2023-03-03 13:00:00
91698,91698,2023-06-17T23:00:00-71,71,469,4,2023-06-17 23:00:00
91702,91702,2023-10-01T19:00:00-61,61,313,3,2023-10-01 19:00:00
91703,91703,2023-04-26T01:00:00-51,51,87,0,2023-04-26 01:00:00
91708,91708,2023-08-31T17:00:00-61,61,313,24,2023-08-31 17:00:00
91714,91714,2023-06-21T00:00:00-61,61,313,15,2023-06-21 00:00:00
91722,91722,2023-06-15T03:00:00-61,61,313,25,2023-06-15 03:00:00
91730,91730,2023-05-29T12:00:00-51,51,87,0,2023-05-29 12:00:00
91731,91731,2023-06-04T23:00:00-71,71,469,96,2023-06-04 23:00:00
91736,91736,2023-09-01T10:00:00-61,61,313,25,2023-09-01 10:00:00
91740,91740,2023-05-02T03:00:00-71,71,469,17,2023-05-02 03:00:00
